invited,userCF_reco,evtCF_reco,svdCF_reco,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,0.0,0.052554803633703566,0.9490133802956899,43.930232533225634,1.3206222492558726,1.3206222492558726,0.00031328916911906783,0.0,0.0009248076193105352,0,0
0,0.0,0.2682815950123393,0.6092913340271068,0.0,2.5261353880640915,2.5261353880640915,0.00031328916911906783,0.0,2.300516465946605e-06,0,0
0,0.0,0.2682815950123393,0.6092913340272118,0.0,2.5261353880640915,2.5261353880640915,0.00031328916911906783,0.0,6.211394458055834e-05,0,0
0,0.0,0.2682815950123393,0.6092913340272088,0.0,2.5261353880640915,2.5261353880640915,0.00031328916911906783,0.0,9.202065863786421e-06,0,0
0,0.0,0.0,0.9465627285261866,1.6542618989206437,2.5261353880640915,2.5261353880640915,0.00031328916911906783,0.0,8.741962570597099e-05,0,0
0,1.0,1.0,0.9489707799520575,0.516362122477307,-0.16174233494869084,-0.16174233494869084,0.00042826013024146315,0.0,0.0004393986449958016,1,0
0,0.0,0.2682815950123393,0.6022349328417934,0.0,1.52360053002961,1.52360053002961,0.00042826013024146315,0.0,5.061136225082531e-05,0,0
0,0.0,0.2682815950123393,0.60223493284193,0.0,1.52360053002961,1.52360053002961,0.00042826013024146315,0.0,7.821755984218457e-05,0,0
0,0.0,0.2682815950123393,0.602234932841657,0.0,1.0064602538725689,1.0064602538725689,0.00042826013024146315,0.0,0.0001127253068313836,0,0
0,0.0,0.2682815950123393,0.6022349328415602,0.0,1.0187567964788173,1.0187567964788173,0.00042826013024146315,0.0,-2.300516465946605e-06,0,0
0,1.0,1.0,0.9493797524277683,0.0,-0.16174233494869084,-0.16174233494869084,0.00042826013024146315,0.0,1.840413172757284e-05,1,0
0,0.0,0.0,0.9487545165605807,3.855040384947994e-05,1.058965621828374,1.058965621828374,0.00011952691995475129,0.0,3.220723052325247e-05,0,0
0,0.0,-0.0,0.948326394714699,43.946972725968756,0.6401484141968026,0.6401484141968026,0.00011952691995475129,0.0,0.0009248076193105352,0,0
0,0.0,0.0,0.9487613164514413,1.2933943396717347,1.058965621828374,1.058965621828374,0.00011952691995475129,0.0,5.291187871677191e-05,0,0
0,0.0,0.0,0.9467735936063869,9.220900916595554e-06,0.6400918202490578,0.6400918202490578,0.00011952691995475129,0.0,-1.380309879567963e-05,0,0
0,0.0,0.2682815950123393,0.6086044228664353,0.0,1.058965621828374,1.058965621828374,0.00011952691995475129,0.0,1.610361526162623e-05,0,0
0,1.0,0.2682815950123393,0.9489271018793176,0.0,-1.0,-1.0,0.00011952691995475129,0.0,1.840413172757284e-05,1,0
0,0.0,0.2682815950123393,0.6111852818884829,0.0,2.067185637007474,2.067185637007474,0.00025540169219030935,0.0,5.291187871677191e-05,0,0
0,0.6666666666666666,1.0,0.9476859860765343,8.006081052314057,-0.5158381175541478,-0.5158381175541478,0.00025540169219030935,0.0,0.000197844416071408,1,0
0,1.0,1.0,0.9503249827571942,1.5092177830100635,-0.03136273942916423,-0.03136273942916423,0.00025540169219030935,0.0,-9.662169156975742e-05,1,0
0,0.0,0.0,0.9485703527121434,7.389924669256042,2.0671856374906294,2.0671856374906294,0.00025540169219030935,0.0,-0.0003105697229027917,0,0
0,0.0,0.2682815950123393,0.6111852818884829,0.0,2.067185637007474,2.067185637007474,0.00025540169219030935,0.0,1.150258232973302e-05,0,0
0,0.0,0.2682815950123393,0.6111852818884829,0.0,2.067185637007474,2.067185637007474,0.00025540169219030935,0.0,3.680826345514568e-05,0,0
0,1.0,1.0,0.9485133343680088,1.5808558728735989e-06,-0.5155243267632075,-0.5155243267632075,0.00025540169219030935,0.0,0.0001012227245016506,1,0
0,0.0,0.2682815950123393,0.6086002246157916,0.0,0.06177232261354426,0.06177232261354426,5.0115547155915896e-05,0.0,-0.0003910877992109228,0,0
0,1.0,0.2682815950123393,0.9489185944038497,0.0,-1.0,-1.0,5.0115547155915896e-05,0.0,-1.380309879567963e-05,1,0
0,0.0,0.2682815950123393,0.6086002265609464,0.0,1.386540338099707e-08,1.386540338099707e-08,5.0115547155915896e-05,0.0,-7.821755984218457e-05,0,0
0,0.0,0.2682815950123393,0.6086002099866912,0.0,0.09711636978926297,0.09711636978926297,5.0115547155915896e-05,0.0,0.0003243728216984713,0,0
0,0.0,0.2682815950123393,0.6086002232886871,0.0,2.635469620315689e-10,2.635469620315689e-10,5.0115547155915896e-05,0.0,-1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6086002279700348,0.0,0.3575547852325708,0.3575547852325708,5.0115547155915896e-05,0.0,-0.0001242278891611167,0,0
0,0.0,0.2682815950123393,0.6086016165495082,0.0,0.0,0.0,0.000172322442894406,0.0,3.680826345514568e-05,0,0
0,0.0,0.2682815950123393,0.6086016480823542,0.0,0.0,0.0,0.000172322442894406,0.0,-4.60103293189321e-06,0,0
0,0.0,0.2682815950123393,0.608601651767085,0.0,0.0,0.0,0.000172322442894406,0.0,9.202065863786421e-06,0,0
0,0.0,0.2682815950123393,0.6086016765754655,0.0,0.0,0.0,0.000172322442894406,0.0,5.751291164866513e-05,0,0
0,0.0,0.2682815950123393,0.6086016328750788,0.0,0.9194539883917288,0.9194539883917288,0.000172322442894406,0.0,0.0001679377020141022,0,0
0,1.0,1.0,0.948921504781173,0.0,-1.0,-1.0,0.000172322442894406,0.0,3.450774698919907e-05,1,0
0,1.0,0.2682815950123393,0.948923798257978,0.0,-1.0,-1.0,3.055172393462253e-05,0.0,4.831084578487871e-05,1,0
0,0.0,0.2682815950123393,0.6086027786699166,0.0,0.8667484741354411,0.8667484741354411,3.055172393462253e-05,0.0,-4.60103293189321e-06,0,0
0,0.0,0.2682815950123393,0.608602775973839,0.0,1.609417269276217,1.609417269276217,3.055172393462253e-05,0.0,1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6086027789783846,0.0,0.3417009176615472,0.3417009176615472,3.055172393462253e-05,0.0,2.760619759135926e-05,0,0
0,0.0,0.0,0.9279246501094397,0.0,0.8667484741354411,0.8667484741354411,3.055172393462253e-05,0.0,-0.0005912327317482774,0,0
0,0.0,0.2682815950123393,0.6086027721339191,0.0,0.8667484741354411,0.8667484741354411,3.055172393462253e-05,0.0,1.380309879567963e-05,0,0
0,0.0,0.2682815950123393,0.6086053555979571,0.0,0.8706977081659808,0.8706977081659808,5.5207501145019656e-05,0.0,-2.300516465946605e-06,0,0
0,1.0,0.2682815950123393,0.9489289685357521,0.0,-1.0,-1.0,5.5207501145019656e-05,0.0,6.211394458055834e-05,1,0
0,0.0,0.2682815950123393,0.6086053511656977,0.0,0.8706977081659808,0.8706977081659808,5.5207501145019656e-05,0.0,2.990671405730587e-05,0,0
0,0.0,0.2682815950123393,0.6086053584195069,0.0,0.881331307561667,0.881331307561667,5.5207501145019656e-05,0.0,-2.300516465946605e-05,0,0
0,0.0,0.2682815950123393,0.6086053453684073,0.0,1.110223024625157e-16,1.110223024625157e-16,5.5207501145019656e-05,0.0,-2.300516465946605e-05,0,0
0,0.0,0.2682815950123393,0.6086053826759813,0.0,0.9035964237780628,0.9035964237780628,5.5207501145019656e-05,0.0,3.910877992109229e-05,0,0
0,1.0,1.0,0.9475153025020651,1.5447758554558177,2.6098795225802354,2.6098795225802354,0.001081638226316987,0.0,6.901549397839815e-05,1,0
0,-1,2,0.9492527999856091,11.710896778437874,2.4381428341064275,2.4381428341064275,0.001081638226316987,0.0,6.441446104650494e-05,1,0
0,-1,-1,0.9491934460029765,57.32825958777161,2.438228016623284,2.438228016623284,0.001081638226316987,0.0,0.0001725387349459954,1,0
0,1.0,0.2682815950123393,0.949117920561001,2.0984055864056175,4.4107618861689275,4.4107618861689275,0.001081638226316987,0.0,4.370981285298549e-05,1,0
0,0.0,0.2682815950123393,0.6093048171150365,0.0,5.147013277376468,5.147013277376468,0.001081638226316987,0.0,-3.220723052325247e-05,0,0
0,0.0,0.0,0.9676932108407654,1.3032642809557269,3.608068265860193,3.608068265860193,0.001081638226316987,0.0,0.0006418440939991028,0,0
0,1.0,0.2682815950123393,0.9488203693309907,0.0,2.3904426610068112,2.3904426610068112,0.001081638226316987,0.0,6.211394458055834e-05,1,0
0,-1,1.428115538222569,0.9490278051359122,5.344141967641738,5.401641760866346,5.401641760866346,0.001081638226316987,0.0,0.0001173263397632769,0,0
0,0.0,0.2682815950123393,0.6093048171150727,0.0,5.148979713260832,5.148979713260832,0.001081638226316987,0.0,6.211394458055834e-05,0,0
0,0.0,0.2682815950123393,0.6093048171150826,0.0,3.3179362605863902,3.3179362605863902,0.001081638226316987,0.0,9.202065863786421e-06,0,0
0,-1,2,0.9491786523454822,16.18973704096154,2.438118686250401,2.438118686250401,0.001081638226316987,0.0,0.0002346526795265537,1,0
0,1.0331714255958582,2,0.9491312101033349,5.988821044910445,4.4012131392520075,4.4012131392520075,0.001081638226316987,0.0,0.0001035232409675972,1,0
0,0.8817562105137489,1.5374013085637637,0.9480987892930184,1.4299494531899186,7.1213229855134195,7.1213229855134195,0.001081638226316987,0.0,0.000361181085153617,1,0
0,1.0,1.0,0.9491611361951235,1.6047348254544005,6.077969296824527,6.077969296824527,0.001081638226316987,0.0,3.220723052325247e-05,1,0
0,-1,1.4030834005128308,0.9490268633838006,75.47990742645544,2.4382208220854595,2.4382208220854595,0.001081638226316987,0.0,0.0009248076193105352,1,0
0,-1,2,0.9309252574251805,0.6517831255330785,3.325710770076171,3.325710770076171,0.001081638226316987,0.0,4.60103293189321e-05,0,0
0,0.0,0.0,0.9433561924317531,1.40524904319314,5.147448997981961,5.147448997981961,0.001081638226316987,0.0,0.0003059686899708984,0,0
0,0.0,0.2682815950123393,0.6093048171150532,0.0,3.6099163802986034,3.6099163802986034,0.001081638226316987,0.0,1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6093048171150555,0.0,3.6102876276218607,3.6102876276218607,0.001081638226316987,0.0,1.380309879567963e-05,0,0
0,0.0,0.2682815950123393,0.6093048171150783,0.0,5.1590900367876396,5.1590900367876396,0.001081638226316987,0.0,0.0001518340867524759,0,0
0,2,0.8557998595219579,0.9490473545351858,39.285566225707,4.400380949185867,4.400380949185867,0.001081638226316987,0.0,0.0002553573277200731,1,0
0,0.0,0.0,0.9286186019734542,1.469245863610741,0.1280958227683151,0.1280958227683151,0.001315064117080638,0.0,0.0001035232409675972,0,0
0,1.0,0.2682815950123393,0.948927888531548,0.0,-1.0,-1.0,0.001315064117080638,0.0,0.0001909428666735682,1,0
0,0.0,0.2682815950123393,0.6086048342493484,0.0,1.068970327354995,1.068970327354995,0.001315064117080638,0.0,4.370981285298549e-05,0,0
0,0.0,0.2682815950123393,0.6086048027316634,0.0,1.099504148838193e-07,1.099504148838193e-07,0.001315064117080638,0.0,0.0001150258232973303,0,0
0,0.0,0.0,0.948054271412403,0.8117925688793386,0.7761806117960123,0.7761806117960123,0.001315064117080638,0.0,0.001536744999252332,0,0
0,0.0,0.0,0.9480790379239908,0.0,0.08206144467372634,0.08206144467372634,0.001315064117080638,0.0,0.0001196268562292235,0,0
0,-0.6840534588426537,0.37107023483037205,0.9490656017364419,5.9101531792221405,1.4862065464938683,1.4862065464938683,0.0003465208688374292,0.0,6.441446104650494e-05,0,0
0,-1,0.8395307267784147,0.9488601562860188,25.574375330873103,0.7573800946433396,0.7573800946433396,0.0003465208688374292,0.0,0.0002553573277200731,1,0
0,-1,0.7821866631963739,0.9488396651346335,44.00594326729953,0.48610553574445303,0.48610553574445303,0.0003465208688374292,0.0,0.0009248076193105352,1,0
0,0.0,0.2682815950123393,0.6091176188657589,0.0,2.088941737255756,2.088941737255756,0.0003465208688374292,0.0,0.0,0,0
0,2,0.2976054094886622,0.9490062477538094,35.66312288699575,1.486109604098313,1.486109604098313,0.0003465208688374292,0.0,0.0001725387349459954,0,0
0,0.943834458517705,0.648560879449288,0.9489914540963151,9.05641612523742,0.48619327622888564,0.48619327622888564,0.0003465208688374292,0.0,0.0002346526795265537,1,0
0,0.0,0.0,0.9494375737501708,1.276957082518848e-06,2.088941737255756,2.088941737255756,0.0003465208688374292,0.0,3.450774698919907e-05,0,0
0,0.0,0.2682815950123393,0.6091176188657589,0.0,1.7577436342129629,1.7577436342129629,0.0003465208688374292,0.0,6.901549397839815e-06,0,0
0,2,1.1313249575690139,0.9489739379459564,1.2888084668234456,1.0889417372557562,1.0889417372557562,0.0003465208688374292,0.0,3.220723052325247e-05,1,0
0,1.0,1.0,0.948958121752264,2.65453606162718,-1.0,-1.0,0.00013962673833279243,0.0,6.901549397839815e-05,1,0
0,0.0,0.2682815950123393,0.6087735388201171,0.0,0.764136035632189,0.764136035632189,0.00013962673833279243,0.0,0.0001288289220930099,0,0
0,0.0,0.2682815950123393,0.6087735382405108,0.0,0.6963476017703386,0.6963476017703386,0.00013962673833279243,0.0,9.20206586378642e-05,0,0
0,0.0,0.0,0.94223667948238,9.87598443025206e-08,0.6963476017703386,0.6963476017703386,0.00013962673833279243,0.0,-4.60103293189321e-06,0,0
0,0.0,0.2682815950123393,0.6087735233632581,0.0,0.7263734470816734,0.7263734470816734,0.00013962673833279243,0.0,9.202065863786421e-06,0,0
0,0.0,0.2682815950123393,0.6033025340688524,0.0,0.3339700344352814,0.3339700344352814,5.681548661526295e-05,0.0,-1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6033025437997267,0.0,0.8923969060793673,0.8923969060793673,5.681548661526295e-05,0.0,-0.00062343996227153,0,0
0,1.0,1.0,0.9484144538290082,0.38098356979884107,-1.0,-1.0,5.681548661526295e-05,0.0,9.202065863786421e-06,1,0
0,0.0,0.2682815950123393,0.6033025459723141,0.0,0.7881501470676786,0.7881501470676786,5.681548661526295e-05,0.0,-1.150258232973302e-05,0,0
0,0.0,0.2682815950123393,0.6033025494639205,0.0,0.7881501470676786,0.7881501470676786,5.681548661526295e-05,0.0,2.070464819351945e-05,0,0
0,0.0,0.2682815950123393,0.6033025400756157,0.0,0.7881501470676786,0.7881501470676786,5.681548661526295e-05,0.0,6.901549397839815e-06,0,0
0,0.0,0.2682815950123393,0.608602492441556,0.0,0.0,0.0,6.673139701509657e-05,0.0,3.680826345514568e-05,0,0
0,0.0,0.2682815950123393,0.6086024825040555,0.0,0.6503199266694337,0.6503199266694337,6.673139701509657e-05,0.0,2.300516465946605e-05,0,0
0,0.0,0.2682815950123393,0.6086024568415949,0.0,0.0,0.0,6.673139701509657e-05,0.0,6.901549397839815e-06,0,0
0,1.0,0.2682815950123393,0.9489231639681514,0.0,-1.0,-1.0,6.673139701509657e-05,0.0,1.150258232973302e-05,1,0
0,0.0,0.2682815950123393,0.6086024500366447,0.0,0.0,0.0,6.673139701509657e-05,0.0,1.150258232973302e-05,0,0
1,0.0,0.2682815950123393,0.6086016328219273,0.0,0.8147107589343561,0.8147107589343561,0.00021734603606121816,0.0,-1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6086016211786572,0.0,0.8147107589343561,0.8147107589343561,0.00021734603606121816,0.0,6.901549397839815e-06,0,0
0,0.0,0.2682815950123393,0.6086016013101041,0.0,0.8147107589343561,0.8147107589343561,0.00021734603606121816,0.0,0.0,0,0
0,0.0,0.2682815950123393,0.6086016447707727,0.0,0.3572226125181506,0.3572226125181506,0.00021734603606121816,0.0,1.150258232973302e-05,0,0
0,1.0,0.2682815950123393,0.9489214871199323,0.0,-1.0,-1.0,0.00021734603606121816,0.0,3.450774698919907e-05,1,0
1,0.0,0.2682815950123393,0.6086016601661529,0.0,0.8147107589343561,0.8147107589343561,0.00021734603606121816,0.0,5.291187871677191e-05,0,0
0,1.0,1.0,0.9480082179608835,4.462700086340463,-1.0,-1.0,0.000516967328683218,0.0,0.0002921655911752189,1,0
0,0.0,0.0,0.9417034031396464,0.0,0.487987418982759,0.487987418982759,0.000516967328683218,0.0,2.530568112541266e-05,0,0
0,0.0,0.0,0.9436025334144227,6.465347498034447,0.4879874188727512,0.4879874188727512,0.000516967328683218,0.0,-0.0001702382184800488,0,0
0,0.0,0.0,0.9442099479636705,1.723032410934481,4.358436672402544e-05,4.358436672402544e-05,0.000516967328683218,0.0,1.150258232973302e-05,0,0
0,0.0,0.2682815950123393,0.6038874024376681,0.0,1.668144120119616,1.668144120119616,0.000516967328683218,0.0,4.60103293189321e-06,0,0
0,0.0,0.0,0.942335665362322,0.34926161849803616,0.5334343534837442,0.5334343534837442,0.000516967328683218,0.0,2.990671405730587e-05,0,0
0,0.8031766824523804,0.7124128588600775,0.9490340020924529,85.56894545340393,-0.3398171615534926,-0.3398171615534926,0.001000166962491327,0.0,0.0001725387349459954,1,0
0,-0.025130925772065077,-0.7498443886342759,0.9479393453824949,3.373717402373795,2.266653154215547,2.266653154215547,0.001000166962491327,0.0,0.000361181085153617,0,0
0,-0.018436343069371558,0.30242967375338486,0.9490933560750855,19.52220065821996,0.6602012677040727,0.6602012677040727,0.001000166962491327,0.0,6.441446104650494e-05,0,0
0,0.0,0.0,0.9431967485212296,1.322567925273729,1.209950862578936,1.209950862578936,0.001000166962491327,0.0,0.0003059686899708984,0,0
0,1.0379471305292087,1.944339838942724,0.948867419473277,112.75267515270829,-0.33981855264259553,-0.33981855264259553,0.001000166962491327,0.0,0.0009248076193105352,1,0
1,1.1025985926378845,2,0.9488879106246624,57.30077731911742,0.320364285796519,0.320364285796519,0.001000166962491327,0.0,0.0002553573277200731,1,0
0,-1,1.0000000000000002,0.9484819462745463,1.8528694961296925,0.7130276717626989,0.7130276717626989,0.001000166962491327,0.0,0.0001196268562292235,0,0
0,0.0748367983077238,0.3994365001976477,0.9490192084349587,25.363893854775434,0.6601873576489329,0.6601873576489329,0.001000166962491327,0.0,0.0002346526795265537,0,0
0,0.0,0.2682815950123393,0.6274617566191902,0.0,1.993328720693457,1.993328720693457,3.966364159933451e-05,0.0,9.20206586378642e-05,0,0
0,0.0,0.2682815950123393,0.6274617566207523,0.0,1.993328720693457,1.993328720693457,3.966364159933451e-05,0.0,0.0,0,0
0,1.0,0.2682815950123393,0.9480432313402495,0.0,-0.3635929466443868,-0.3635929466443868,3.966364159933451e-05,0.0,-9.432117510381081e-05,1,0
0,0.0,0.2682815950123393,0.6274617566203513,0.0,1.993328720693457,1.993328720693457,3.966364159933451e-05,0.0,1.610361526162623e-05,0,0
0,0.0,0.2682815950123393,0.6274617566203858,0.0,0.573378936197256,0.573378936197256,3.966364159933451e-05,0.0,1.840413172757284e-05,0,0
0,1.0,0.2682815950123393,0.9479915486201217,0.0,-0.3635929466443868,-0.3635929466443868,3.966364159933451e-05,0.0,5.061136225082531e-05,1,0
0,0.0,0.2682815950123393,0.6274617566211081,0.0,0.5635160413575673,0.5635160413575673,3.966364159933451e-05,0.0,0.000110424790365437,0,0
0,0.0,0.2682815950123393,0.6086067192756525,0.0,0.9187803740584642,0.9187803740584642,6.699939459347046e-06,0.0,1.840413172757284e-05,0,0
0,0.0,0.2682815950123393,0.6086067205157362,0.0,0.009225267563470196,0.009225267563470196,6.699939459347046e-06,0.0,0.000110424790365437,0,0
0,0.0,0.2682815950123393,0.6086067196352632,0.0,0.9187803740584642,0.9187803740584642,6.699939459347046e-06,0.0,9.202065863786421e-06,0,0
0,1.0,0.2682815950123393,0.9489316810692312,0.0,-1.0,-1.0,6.699939459347046e-06,0.0,0.0001035232409675972,1,0
0,0.0,0.2682815950123393,0.6086067199897244,0.0,0.9187803740584642,0.9187803740584642,6.699939459347046e-06,0.0,-4.60103293189321e-06,0,0
0,0.0,0.2682815950123393,0.6086066976057279,0.0,0.9187803740584642,0.9187803740584642,6.699939459347046e-06,0.0,2.760619759135926e-05,0,0
0,0.0,0.0,0.9504544036194974,0.02796127075686128,2.661853751306786e-06,2.661853751306786e-06,0.0004017283699824488,0.0,0.0001265284056270633,0,0
0,-0.24753966930602658,-0.20137179894914647,0.9462503996954763,3.4244568622131104,0.3117979771026308,0.3117979771026308,0.0004017283699824488,0.0,9.432117510381081e-05,0,0
0,0.0,0.2682815950123393,0.6071895641844237,0.0,0.4245198121994654,0.4245198121994654,0.0004017283699824488,0.0,0.0001380309879567963,0,0
0,0.0,0.2682815950123393,0.607189564956199,0.0,0.3117979771027799,0.3117979771027799,0.0004017283699824488,0.0,-5.751291164866513e-05,0,0
0,0.05335958888699301,0.03485820349212503,0.9476161196310944,0.38321583469503623,0.3117979771029291,0.3117979771029291,0.0004017283699824488,0.0,0.0002001449325373546,0,0
0,1.104768439994446,1.278100097286702,0.9486909397275303,3.7905863355680154,-1.0,-1.0,0.0004017283699824488,0.0,0.001214672694019808,1,0
0,0.0,0.0,0.9468347709608652,1.413923767343721,0.6963930460749546,0.6963930460749546,0.0004298681157117064,0.0,1.840413172757284e-05,0,0
0,0.0,0.25,0.9476726015318775,7.041163643435638,0.6963930460749546,0.6963930460749546,0.0004298681157117064,0.0,0.0005636265341569183,0,0
0,-0.3333333333333333,-1,0.948671365449461,4.729687077304708,0.02036613321590452,0.02036613321590452,0.0004298681157117064,0.0,0.002095770500477357,0,0
0,0.0,0.0,0.9478102887510478,6.132454718186946,0.6963930460749546,0.6963930460749546,0.0004298681157117064,0.0,-0.0001702382184800488,0,0
0,1.0666666666666667,2,0.9486245969541169,20.563116990571807,-1.0,-1.0,0.0004298681157117064,0.0,0.0004278960626660686,1,0
0,0.0,0.0,0.9428457659055547,1.461458150167754,0.6963930460749546,0.6963930460749546,0.0004298681157117064,0.0,0.0003680826345514568,0,0
0,0.0,0.2682815950123393,0.6086036802181557,0.0,2.912937342447464e-07,2.912937342447464e-07,0.0005330471833856509,0.0,5.751291164866513e-05,0,0
0,0.0,0.2682815950123393,0.6086036806431039,0.0,0.3492696851807318,0.3492696851807318,0.0005330471833856509,0.0,2.300516465946605e-05,0,0
